,Name,Vertex,Edges,Density,Max. Degree,Avg. Degree,Max. k-core,Avg. Clustering Coeff.,Diameter,Average Path Length,Total Triangles,Avg. Eigenvector Centrality,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,Categories
275,output_GNP_77,49,176,0.14965986394557826,13,7.183673469387755,5,0.1818525012402564,4,2.1658163265306123,74.0,0.1359728819089943,1906884.0,2853840.0,638280.0,1258560.0,76590.0,120780.0,364455.0,64485.0,13005.0,5310.0,135.0,187112.0,11369.0,4244.0,51698.0,52289.0,4376.0,9067.0,8907.0,7167.0,1430.0,378.0,1416.0,1372.0,1200.0,162.0,33.0,64.0,215.0,85.0,3.0,16.0,0.0,0.0,GNP
276,output_GNP_78,49,185,0.15731292517006806,13,7.551020408163265,5,0.14525123402674422,4,2.1139455782312924,71.0,0.13341372891976733,1906884.0,2999775.0,704430.0,1413810.0,73485.0,145710.0,444555.0,68220.0,17550.0,5175.0,90.0,220293.0,11406.0,5484.0,68850.0,69557.0,5075.0,10766.0,10590.0,10921.0,2192.0,413.0,1654.0,1536.0,1710.0,273.0,33.0,55.0,263.0,126.0,9.0,11.0,0.0,0.0,GNP
277,output_GNP_79,49,177,0.15051020408163265,14,7.224489795918367,5,0.17259248687820114,4,2.153061224489796,69.0,0.13228585984201086,1906884.0,2870055.0,643005.0,1332045.0,71415.0,140445.0,406485.0,64575.0,15570.0,4950.0,225.0,197589.0,10571.0,5624.0,63437.0,61826.0,4976.0,9743.0,9490.0,9719.0,1959.0,365.0,1456.0,1436.0,1496.0,243.0,34.0,129.0,222.0,119.0,13.0,28.0,2.0,0.0,GNP
278,output_GNP_8,49,153,0.13010204081632654,12,6.244897959183674,4,0.1006405159466384,4,2.251700680272109,30.0,0.13259693090967492,1906884.0,2480895.0,481680.0,956340.0,31050.0,80865.0,244575.0,23535.0,7515.0,1080.0,0.0,123173.0,3977.0,2503.0,30919.0,31217.0,1453.0,3031.0,2958.0,3837.0,826.0,65.0,285.0,261.0,408.0,82.0,3.0,0.0,27.0,25.0,1.0,0.0,0.0,0.0,GNP
279,output_GNP_80,49,167,0.14200680272108845,12,6.816326530612245,5,0.13324940365756688,4,2.173469387755102,45.0,0.13409982826791714,1906884.0,2707905.0,574605.0,1130220.0,46575.0,102240.0,314505.0,37665.0,9990.0,2250.0,90.0,159251.0,6543.0,3336.0,42809.0,43563.0,2458.0,5243.0,5048.0,5412.0,1186.0,142.0,605.0,587.0,615.0,98.0,10.0,48.0,64.0,24.0,1.0,4.0,0.0,0.0,GNP
280,output_GNP_81,49,161,0.13690476190476192,16,6.571428571428571,5,0.13874458874458875,4,2.2346938775510203,55.0,0.1287649694216744,1906884.0,2610615.0,530325.0,1133325.0,56925.0,115785.0,321570.0,52605.0,12015.0,4455.0,225.0,151929.0,7521.0,4766.0,48137.0,45342.0,4401.0,7222.0,7752.0,7030.0,1332.0,332.0,1261.0,1427.0,1099.0,179.0,35.0,137.0,225.0,91.0,11.0,30.0,2.0,0.0,GNP
281,output_GNP_82,49,193,0.1641156462585034,15,7.8775510204081645,6,0.18047145598166006,4,2.0680272108843543,95.0,0.13333498634422142,1906884.0,3129495.0,764325.0,1597005.0,98325.0,184725.0,536940.0,100080.0,22410.0,8955.0,225.0,258249.0,15826.0,8054.0,92304.0,89415.0,8478.0,16513.0,16813.0,15199.0,3026.0,724.0,2971.0,3003.0,2678.0,405.0,87.0,149.0,504.0,223.0,22.0,35.0,2.0,0.0,GNP
282,output_GNP_83,49,186,0.15816326530612246,13,7.591836734693878,5,0.1262595680963028,4,2.0850340136054424,55.0,0.1358871521185014,1906884.0,3015990.0,714735.0,1368270.0,56925.0,132345.0,415845.0,49905.0,14715.0,2925.0,90.0,215778.0,8956.0,4613.0,60600.0,63221.0,3520.0,7624.0,7377.0,8651.0,1900.0,206.0,890.0,850.0,1081.0,171.0,15.0,60.0,101.0,57.0,4.0,11.0,1.0,0.0,GNP
283,output_GNP_84,49,170,0.1445578231292517,12,6.938775510204081,5,0.17451777247695618,4,2.2100340136054424,62.0,0.13223797379754906,1906884.0,2756550.0,595350.0,1174725.0,64170.0,108900.0,334890.0,52650.0,11925.0,4140.0,180.0,168350.0,9184.0,3690.0,46698.0,47532.0,3498.0,7559.0,7146.0,6590.0,1361.0,273.0,1145.0,1048.0,1001.0,126.0,19.0,88.0,155.0,58.0,2.0,14.0,0.0,0.0,GNP
284,output_GNP_85,49,182,0.15476190476190474,12,7.428571428571429,5,0.16513090084518656,4,2.130952380952381,78.0,0.13311068529266873,1906884.0,2951130.0,679815.0,1411740.0,80730.0,148770.0,443115.0,74745.0,17235.0,5805.0,135.0,215674.0,12301.0,5682.0,69342.0,69408.0,5580.0,11765.0,11491.0,10623.0,2258.0,492.0,1770.0,1712.0,1824.0,245.0,40.0,78.0,276.0,142.0,11.0,20.0,1.0,0.0,GNP
285,output_GNP_86,49,164,0.13945578231292516,11,6.6938775510204085,5,0.11109049680478254,4,2.245748299319728,46.0,0.13130173143061272,1906884.0,2659260.0,554805.0,1073295.0,47610.0,91485.0,294570.0,38295.0,10575.0,2835.0,90.0,148665.0,6555.0,2755.0,38248.0,40280.0,2388.0,5361.0,5195.0,5536.0,1121.0,172.0,796.0,719.0,758.0,132.0,15.0,51.0,113.0,52.0,3.0,10.0,0.0,0.0,GNP
286,output_GNP_87,49,169,0.14370748299319727,14,6.8979591836734695,5,0.1308868002745554,4,2.173469387755102,48.0,0.13424369502503822,1906884.0,2740335.0,587835.0,1172655.0,49680.0,112275.0,330300.0,41265.0,11655.0,2655.0,45.0,166902.0,7051.0,4088.0,46743.0,46183.0,2861.0,5693.0,5557.0,6429.0,1256.0,167.0,710.0,698.0,730.0,156.0,18.0,21.0,76.0,52.0,4.0,1.0,0.0,0.0,GNP
287,output_GNP_88,49,166,0.141156462585034,13,6.775510204081633,5,0.13687185830042978,4,2.1658163265306123,49.0,0.1338149648002897,1906884.0,2691690.0,565155.0,1175760.0,50715.0,118665.0,331740.0,43650.0,11565.0,2745.0,90.0,163502.0,7017.0,4609.0,49116.0,46364.0,3257.0,5967.0,6167.0,6656.0,1248.0,186.0,754.0,788.0,796.0,172.0,14.0,51.0,92.0,53.0,1.0,8.0,0.0,0.0,GNP
288,output_GNP_89,49,182,0.15476190476190474,12,7.428571428571429,5,0.1557013281503078,4,2.1377551020408165,59.0,0.1356549725565104,1906884.0,2951130.0,683955.0,1316520.0,61065.0,124155.0,392265.0,51165.0,15075.0,3150.0,45.0,203072.0,9424.0,4133.0,55601.0,58417.0,3359.0,7634.0,7199.0,8619.0,1705.0,222.0,897.0,822.0,1122.0,204.0,13.0,25.0,97.0,59.0,1.0,4.0,0.0,0.0,GNP
289,output_GNP_9,49,160,0.1360544217687075,11,6.530612244897959,5,0.11304738345554673,4,2.2151360544217686,36.0,0.13464311101387202,1906884.0,2594400.0,527310.0,1037070.0,37260.0,89730.0,274815.0,27990.0,8775.0,1080.0,0.0,140012.0,5030.0,2785.0,35612.0,36253.0,1676.0,3646.0,3511.0,4546.0,915.0,91.0,261.0,244.0,420.0,106.0,3.0,0.0,21.0,12.0,0.0,0.0,0.0,0.0,GNP
290,output_GNP_90,49,160,0.1360544217687075,12,6.530612244897959,5,0.13666548870630504,4,2.211734693877551,45.0,0.13317283407024608,1906884.0,2594400.0,526185.0,1062945.0,46575.0,98145.0,284580.0,36315.0,8685.0,2160.0,0.0,142940.0,6258.0,3421.0,38476.0,38056.0,2311.0,4930.0,4585.0,4626.0,991.0,148.0,566.0,508.0,559.0,89.0,9.0,0.0,59.0,30.0,2.0,0.0,0.0,0.0,GNP
291,output_GNP_91,49,187,0.15901360544217688,14,7.632653061224491,5,0.1510651480039235,4,2.098639455782313,67.0,0.13429971994758672,1906884.0,3032205.0,719505.0,1451070.0,69345.0,155025.0,461880.0,64530.0,18765.0,4230.0,90.0,228306.0,10894.0,6238.0,73917.0,72973.0,5062.0,10191.0,10077.0,12029.0,2247.0,326.0,1297.0,1296.0,1594.0,342.0,29.0,39.0,137.0,108.0,4.0,3.0,0.0,0.0,GNP
292,output_GNP_92,49,165,0.14030612244897958,14,6.7346938775510194,5,0.14010366051182385,4,2.196428571428572,47.0,0.13207345053314007,1906884.0,2675475.0,561330.0,1092960.0,48645.0,99810.0,298935.0,40050.0,10035.0,2520.0,90.0,152047.0,6724.0,3589.0,41134.0,40587.0,2947.0,5459.0,5580.0,5670.0,1080.0,182.0,712.0,808.0,794.0,141.0,26.0,60.0,106.0,51.0,3.0,17.0,1.0,0.0,GNP
293,output_GNP_93,49,165,0.14030612244897958,12,6.7346938775510194,5,0.15010159908119092,4,2.2142857142857144,57.0,0.131662004639528,1906884.0,2675475.0,559800.0,1128150.0,58995.0,105255.0,317430.0,49860.0,10620.0,3960.0,225.0,156374.0,8126.0,3616.0,44559.0,44282.0,3462.0,6937.0,7124.0,5892.0,1217.0,276.0,1106.0,1144.0,899.0,122.0,33.0,131.0,166.0,67.0,7.0,26.0,2.0,0.0,GNP
294,output_GNP_94,49,179,0.1522108843537415,12,7.306122448979591,5,0.1576891362605648,4,2.1369047619047623,58.0,0.13674407290099647,1906884.0,2902485.0,660690.0,1292715.0,60030.0,123705.0,379890.0,49365.0,14040.0,3510.0,135.0,195768.0,9111.0,4248.0,54061.0,55655.0,3304.0,7085.0,6622.0,7890.0,1571.0,219.0,881.0,904.0,920.0,179.0,20.0,63.0,118.0,51.0,3.0,14.0,1.0,0.0,GNP
295,output_GNP_95,49,161,0.13690476190476192,12,6.571428571428571,5,0.13093765644786054,4,2.2406462585034013,60.0,0.12740662517905688,1906884.0,2610615.0,529920.0,1142640.0,62100.0,114345.0,329760.0,57420.0,12195.0,5535.0,225.0,153077.0,8204.0,4238.0,48871.0,47535.0,4275.0,8219.0,8792.0,7238.0,1457.0,370.0,1682.0,1677.0,1282.0,160.0,49.0,140.0,322.0,109.0,12.0,37.0,2.0,0.0,GNP
296,output_GNP_96,49,187,0.15901360544217688,13,7.632653061224491,5,0.14719611454305334,4,2.0722789115646263,70.0,0.13456386546533994,1906884.0,3032205.0,719325.0,1455210.0,72450.0,156375.0,459360.0,69570.0,17640.0,5715.0,225.0,229059.0,11334.0,6276.0,73186.0,72295.0,5530.0,10923.0,10961.0,11163.0,2294.0,422.0,1815.0,1781.0,1700.0,283.0,48.0,138.0,297.0,133.0,11.0,30.0,1.0,0.0,GNP
297,output_GNP_97,48,168,0.14893617021276595,12,7.0,5,0.12831289081289082,4,2.1551418439716308,51.0,0.13567029717899445,1712304.0,2550240.0,567468.0,1119690.0,50490.0,106568.0,326216.0,42988.0,11660.0,2860.0,88.0,165499.0,7438.0,3673.0,46252.0,47362.0,2934.0,6175.0,6095.0,6588.0,1360.0,178.0,824.0,825.0,848.0,154.0,24.0,54.0,106.0,49.0,1.0,12.0,0.0,0.0,GNP
298,output_GNP_98,49,166,0.141156462585034,13,6.775510204081633,5,0.136604438645255,4,2.21343537414966,47.0,0.13339353846023924,1906884.0,2691690.0,567945.0,1111590.0,48645.0,100755.0,302805.0,38385.0,10395.0,2115.0,45.0,155820.0,6808.0,3432.0,40565.0,41370.0,2537.0,5181.0,4948.0,5556.0,1143.0,167.0,540.0,538.0,708.0,128.0,7.0,21.0,65.0,44.0,2.0,4.0,0.0,0.0,GNP
299,output_GNP_99,49,157,0.13350340136054425,10,6.408163265306122,4,0.13205377389050862,5,2.270408163265306,39.0,0.13196574417064058,1906884.0,2545755.0,507870.0,993600.0,40365.0,83115.0,259965.0,30060.0,8460.0,1395.0,0.0,131588.0,5338.0,2462.0,32789.0,33907.0,1750.0,3980.0,3726.0,4374.0,860.0,107.0,366.0,315.0,488.0,98.0,5.0,0.0,31.0,19.0,0.0,0.0,0.0,0.0,GNP
300,twilight_PA_0,49,133,0.1130952380952381,16,5.428571428571429,3,0.2598372715719655,4,2.3443877551020407,52.0,0.12058616101264576,1906884.0,2156595.0,353925.0,944955.0,53820.0,121860.0,253890.0,58365.0,9360.0,5760.0,225.0,100039.0,5463.0,6735.0,47590.0,32207.0,6477.0,7003.0,10233.0,6488.0,874.0,465.0,1858.0,2561.0,1222.0,179.0,105.0,207.0,428.0,128.0,17.0,64.0,4.0,0.0,PA
301,twilight_PA_1,49,126,0.10714285714285714,23,5.142857142857143,3,0.2867911591514076,4,2.296768707482993,51.0,0.1176835068864883,1906884.0,2043090.0,311895.0,977040.0,52785.0,182340.0,252855.0,69930.0,9270.0,6975.0,315.0,93509.0,4719.0,16728.0,60512.0,30895.0,11904.0,7105.0,13101.0,7769.0,819.0,615.0,2202.0,4284.0,1331.0,277.0,211.0,320.0,584.0,147.0,17.0,100.0,5.0,0.0,PA
302,twilight_PA_10,49,132,0.11224489795918367,21,5.387755102040817,3,0.2653765169071292,4,2.342687074829932,53.0,0.1207514743457297,1906884.0,2140380.0,346635.0,976005.0,54855.0,147330.0,261180.0,64440.0,10170.0,5850.0,90.0,101001.0,5405.0,10614.0,54612.0,32599.0,8795.0,7113.0,11539.0,7310.0,876.0,543.0,1716.0,3004.0,1272.0,211.0,109.0,92.0,406.0,101.0,9.0,27.0,0.0,0.0,PA
303,twilight_PA_11,49,128,0.10884353741496597,22,5.224489795918367,3,0.21852754088648446,4,2.3239795918367347,48.0,0.11989010155071925,1906884.0,2075520.0,324540.0,948060.0,49680.0,159885.0,246960.0,61965.0,8460.0,5625.0,135.0,93637.0,4623.0,13270.0,55563.0,29510.0,9512.0,6510.0,11119.0,6529.0,737.0,514.0,1602.0,3070.0,1067.0,174.0,123.0,116.0,373.0,84.0,11.0,34.0,2.0,0.0,PA
304,twilight_PA_12,49,126,0.10714285714285714,17,5.142857142857143,3,0.17620892512849298,4,2.3622448979591835,33.0,0.12182631047362602,1906884.0,2043090.0,317475.0,848700.0,34155.0,113040.0,203490.0,36360.0,6435.0,2340.0,0.0,85001.0,3251.0,6909.0,36890.0,23938.0,4385.0,3748.0,5426.0,4197.0,593.0,209.0,541.0,1030.0,518.0,107.0,32.0,0.0,72.0,29.0,0.0,0.0,0.0,0.0,PA
305,twilight_PA_13,49,127,0.10799319727891156,29,5.183673469387755,3,0.3664586435207568,4,2.2346938775510203,62.0,0.11843986605515673,1906884.0,2059305.0,311760.0,1110555.0,64170.0,257085.0,292500.0,92160.0,11025.0,8865.0,270.0,103800.0,5640.0,30196.0,81726.0,36131.0,18836.0,9229.0,17250.0,10067.0,999.0,907.0,2720.0,5909.0,1766.0,346.0,262.0,282.0,770.0,183.0,27.0,97.0,6.0,0.0,PA
306,twilight_PA_14,49,131,0.11139455782312924,21,5.346938775510204,3,0.29920136552789617,4,2.3112244897959178,57.0,0.11996498026429832,1906884.0,2124165.0,340470.0,982215.0,58995.0,150930.0,272295.0,69930.0,9405.0,6075.0,135.0,100086.0,5742.0,10929.0,58855.0,34366.0,9552.0,8168.0,12787.0,7293.0,957.0,630.0,2032.0,3086.0,1376.0,181.0,99.0,134.0,463.0,109.0,9.0,39.0,1.0,0.0,PA
307,twilight_PA_15,49,131,0.11139455782312924,26,5.346938775510204,3,0.36353711167415603,4,2.224489795918368,67.0,0.1191964890769344,1906884.0,2124165.0,332415.0,1167480.0,69345.0,243315.0,330795.0,100890.0,13320.0,10800.0,495.0,114388.0,6334.0,24032.0,89164.0,44150.0,17899.0,11204.0,21825.0,12302.0,1327.0,986.0,3934.0,6958.0,2411.0,411.0,317.0,550.0,1073.0,279.0,38.0,178.0,11.0,0.0,PA
308,twilight_PA_16,49,131,0.11139455782312924,21,5.346938775510204,3,0.24354273844069765,4,2.3520408163265305,52.0,0.12101431479599672,1906884.0,2124165.0,342765.0,929430.0,53820.0,133200.0,242460.0,58995.0,8685.0,5355.0,135.0,96030.0,5345.0,9356.0,48072.0,29248.0,7710.0,6464.0,9192.0,6021.0,758.0,480.0,1394.0,2456.0,1001.0,176.0,102.0,109.0,322.0,70.0,4.0,29.0,0.0,0.0,PA
309,twilight_PA_17,49,125,0.10629251700680273,26,5.1020408163265305,3,0.2384048491191348,4,2.3086734693877546,38.0,0.1214728918261678,1906884.0,2026875.0,308250.0,931500.0,39330.0,176040.0,230310.0,50130.0,7560.0,3330.0,0.0,88614.0,3522.0,17908.0,54544.0,25932.0,9060.0,4682.0,8273.0,5701.0,592.0,343.0,789.0,2018.0,682.0,131.0,60.0,0.0,157.0,26.0,1.0,0.0,0.0,0.0,PA
310,twilight_PA_18,49,119,0.1011904761904762,30,4.857142857142857,3,0.3362475666486925,4,2.2746598639455784,44.0,0.11939977587397292,1906884.0,1929585.0,274680.0,949095.0,45540.0,221670.0,218430.0,62460.0,6300.0,4410.0,135.0,82671.0,3716.0,28682.0,58106.0,23019.0,14283.0,5025.0,9014.0,4937.0,485.0,552.0,803.0,2836.0,613.0,105.0,79.0,105.0,200.0,41.0,6.0,21.0,1.0,0.0,PA
311,twilight_PA_19,49,131,0.11139455782312924,20,5.346938775510204,3,0.3105009383741929,4,2.325680272108844,55.0,0.12044931288519325,1906884.0,2124165.0,340110.0,990495.0,56925.0,150120.0,262800.0,66690.0,10035.0,6300.0,180.0,101600.0,5558.0,10236.0,54774.0,33433.0,8752.0,7426.0,12094.0,7389.0,903.0,541.0,1962.0,3185.0,1335.0,222.0,124.0,166.0,464.0,129.0,16.0,47.0,2.0,0.0,PA
312,twilight_PA_2,49,132,0.11224489795918367,23,5.387755102040817,3,0.2758123617484753,4,2.328231292517007,51.0,0.12050847763232045,1906884.0,2140380.0,346320.0,983250.0,52785.0,156555.0,264375.0,59805.0,10305.0,5040.0,135.0,101160.0,5250.0,12455.0,56991.0,33324.0,8657.0,6705.0,10208.0,7872.0,867.0,430.0,1388.0,2712.0,1147.0,280.0,125.0,113.0,275.0,106.0,8.0,30.0,1.0,0.0,PA
313,twilight_PA_20,49,134,0.11394557823129252,23,5.469387755102041,3,0.19656118799863254,4,2.264455782312925,39.0,0.12234213016527425,1906884.0,2172810.0,356580.0,1021545.0,40365.0,162000.0,269370.0,50220.0,10170.0,3690.0,45.0,107395.0,3993.0,12707.0,57157.0,34265.0,7587.0,5299.0,8934.0,7661.0,952.0,312.0,1004.0,2044.0,983.0,246.0,66.0,39.0,193.0,72.0,5.0,8.0,0.0,0.0,PA
314,twilight_PA_21,49,128,0.10884353741496597,23,5.224489795918367,3,0.2631473517220493,4,2.3205782312925174,55.0,0.11883967795880007,1906884.0,2075520.0,323415.0,973935.0,56925.0,170685.0,256590.0,72135.0,9450.0,7335.0,315.0,95618.0,5272.0,15006.0,58898.0,31338.0,11780.0,7551.0,12646.0,7417.0,819.0,680.0,2011.0,4154.0,1264.0,248.0,191.0,295.0,520.0,139.0,20.0,85.0,5.0,0.0,PA
315,twilight_PA_22,49,134,0.11394557823129252,25,5.469387755102041,3,0.27974157361912466,4,2.272959183673469,55.0,0.12092276189641607,1906884.0,2172810.0,355320.0,1050525.0,56925.0,183825.0,279540.0,74115.0,10800.0,6930.0,225.0,109136.0,5558.0,16566.0,63603.0,35278.0,12344.0,7761.0,13119.0,8305.0,886.0,683.0,1897.0,4055.0,1274.0,274.0,174.0,212.0,471.0,107.0,11.0,55.0,2.0,0.0,PA
316,twilight_PA_23,49,124,0.1054421768707483,22,5.061224489795919,3,0.2751362016668139,4,2.3078231292517013,41.0,0.12019100540218525,1906884.0,2010660.0,302130.0,943920.0,42435.0,173970.0,230040.0,52695.0,7605.0,4230.0,0.0,89319.0,3790.0,15863.0,53733.0,27057.0,8876.0,4894.0,9401.0,6194.0,660.0,333.0,893.0,2854.0,757.0,224.0,171.0,0.0,193.0,33.0,3.0,0.0,0.0,0.0,PA
317,twilight_PA_24,49,134,0.11394557823129252,20,5.469387755102041,3,0.13687688370824785,4,2.3086734693877546,32.0,0.12328535994589912,1906884.0,2172810.0,360540.0,930465.0,33120.0,122220.0,240885.0,37035.0,8820.0,2970.0,135.0,99718.0,3369.0,7723.0,44277.0,30016.0,4442.0,4160.0,6649.0,5832.0,800.0,183.0,1032.0,1328.0,761.0,149.0,38.0,122.0,189.0,77.0,9.0,31.0,2.0,0.0,PA
318,twilight_PA_25,49,130,0.11054421768707484,23,5.306122448979592,3,0.2693563855054539,4,2.30187074829932,50.0,0.12168183843044796,1906884.0,2107950.0,335700.0,957375.0,51750.0,152010.0,248040.0,59850.0,7830.0,4770.0,180.0,97092.0,5020.0,12162.0,53592.0,29928.0,8837.0,6485.0,9966.0,5820.0,746.0,500.0,1370.0,2350.0,930.0,123.0,65.0,137.0,280.0,64.0,5.0,31.0,1.0,0.0,PA
319,twilight_PA_26,49,126,0.10714285714285714,21,5.142857142857143,3,0.20722135007849288,4,2.327380952380953,37.0,0.12205446535778235,1906884.0,2043090.0,316890.0,862155.0,38295.0,124155.0,208440.0,42570.0,6255.0,3105.0,45.0,85640.0,3605.0,8915.0,40874.0,23803.0,5753.0,4175.0,7026.0,4239.0,557.0,263.0,788.0,1543.0,590.0,94.0,52.0,38.0,143.0,29.0,0.0,8.0,0.0,0.0,PA
320,twilight_PA_27,49,132,0.11224489795918367,18,5.387755102040817,3,0.20539052117683565,4,2.2916666666666665,48.0,0.12005080195068292,1906884.0,2140380.0,345105.0,1011195.0,49680.0,147555.0,278145.0,61695.0,10485.0,5895.0,270.0,104667.0,4821.0,9309.0,56815.0,36507.0,7680.0,7191.0,11823.0,7888.0,1109.0,464.0,2021.0,2791.0,1435.0,216.0,94.0,229.0,446.0,149.0,19.0,65.0,5.0,0.0,PA
321,twilight_PA_28,49,132,0.11224489795918367,21,5.387755102040817,3,0.23559793880922336,4,2.3027210884353737,46.0,0.12272698795956725,1906884.0,2140380.0,346590.0,977040.0,47610.0,146925.0,261630.0,54090.0,9180.0,4005.0,45.0,101159.0,4732.0,10582.0,54225.0,32411.0,7156.0,6140.0,9051.0,6618.0,876.0,367.0,1133.0,1847.0,994.0,163.0,50.0,43.0,197.0,74.0,6.0,9.0,0.0,0.0,PA
322,twilight_PA_29,49,128,0.10884353741496597,22,5.224489795918367,3,0.24338314746478015,4,2.33078231292517,40.0,0.12198210744151568,1906884.0,2075520.0,325620.0,923220.0,41400.0,140535.0,229725.0,44010.0,8100.0,2655.0,0.0,92693.0,4022.0,10649.0,45593.0,27605.0,5891.0,4610.0,6436.0,5574.0,701.0,259.0,653.0,1165.0,714.0,173.0,24.0,0.0,101.0,53.0,4.0,0.0,0.0,0.0,PA
323,twilight_PA_3,49,128,0.10884353741496597,19,5.224489795918367,3,0.2465236046221072,4,2.3205782312925174,47.0,0.11909869116385595,1906884.0,2075520.0,324855.0,940815.0,48645.0,144045.0,245700.0,58230.0,8640.0,5625.0,180.0,93870.0,4581.0,10173.0,51751.0,30264.0,7998.0,6312.0,10638.0,6596.0,825.0,447.0,1771.0,2904.0,1149.0,188.0,120.0,184.0,422.0,114.0,16.0,57.0,4.0,0.0,PA
324,twilight_PA_30,49,130,0.11054421768707484,23,5.306122448979592,3,0.3016638959664225,4,2.264455782312925,57.0,0.11926585108349486,1906884.0,2107950.0,331560.0,1052595.0,58995.0,189765.0,287505.0,76455.0,10755.0,7740.0,270.0,104576.0,5540.0,16079.0,68835.0,36843.0,11937.0,8476.0,15150.0,9136.0,1071.0,635.0,2536.0,4508.0,1664.0,301.0,211.0,261.0,632.0,160.0,16.0,77.0,2.0,0.0,PA
325,twilight_PA_31,49,125,0.10629251700680273,15,5.1020408163265305,3,0.15067155067155066,5,2.3698979591836733,28.0,0.12550867581102154,1906884.0,2026875.0,314460.0,788670.0,28980.0,88695.0,181170.0,24750.0,4860.0,1125.0,90.0,79677.0,2866.0,4302.0,28392.0,20297.0,2226.0,2579.0,3223.0,2809.0,489.0,90.0,301.0,353.0,312.0,57.0,5.0,51.0,28.0,14.0,0.0,5.0,0.0,0.0,PA
326,twilight_PA_32,49,129,0.1096938775510204,15,5.2653061224489806,3,0.19435224639306276,5,2.401360544217687,43.0,0.12076734250493695,1906884.0,2091735.0,335160.0,836280.0,44505.0,94095.0,205515.0,41940.0,7065.0,3870.0,180.0,87080.0,4486.0,4500.0,32911.0,24804.0,3827.0,4824.0,6306.0,4316.0,625.0,274.0,1116.0,1348.0,777.0,115.0,44.0,112.0,236.0,75.0,10.0,31.0,2.0,0.0,PA
327,twilight_PA_33,49,128,0.10884353741496597,20,5.224489795918367,3,0.20806864099023067,4,2.363095238095238,45.0,0.12000350580197496,1906884.0,2075520.0,327330.0,883890.0,46575.0,127800.0,225270.0,52470.0,7605.0,4680.0,225.0,88937.0,4459.0,9083.0,45244.0,26463.0,7086.0,5667.0,8630.0,5351.0,645.0,417.0,1345.0,2211.0,875.0,136.0,78.0,155.0,282.0,75.0,10.0,30.0,2.0,0.0,PA
328,twilight_PA_34,49,128,0.10884353741496597,17,5.224489795918367,3,0.20567582011159447,4,2.375,42.0,0.11966199402776168,1906884.0,2075520.0,329670.0,830070.0,43470.0,100305.0,207810.0,44235.0,6615.0,3870.0,45.0,85003.0,4267.0,5588.0,36387.0,24460.0,4816.0,4882.0,7120.0,4390.0,621.0,309.0,1041.0,1687.0,751.0,122.0,67.0,32.0,220.0,53.0,6.0,6.0,0.0,0.0,PA
329,twilight_PA_35,49,131,0.11139455782312924,25,5.346938775510204,3,0.2094688351531088,4,2.2874149659863945,49.0,0.11910281861714933,1906884.0,2124165.0,338805.0,1020510.0,50715.0,190530.0,275985.0,70290.0,10485.0,6300.0,135.0,102079.0,4710.0,18122.0,66726.0,34380.0,12454.0,7303.0,13521.0,8665.0,972.0,613.0,1852.0,4094.0,1450.0,287.0,183.0,156.0,498.0,134.0,14.0,54.0,2.0,0.0,PA
330,twilight_PA_36,49,123,0.10459183673469387,20,5.020408163265306,3,0.20631199848360396,4,2.3239795918367347,35.0,0.12121835325874185,1906884.0,1994445.0,299115.0,885960.0,36225.0,145980.0,214110.0,43110.0,6705.0,3240.0,90.0,84223.0,3242.0,11561.0,45453.0,24449.0,6348.0,4096.0,7117.0,4847.0,594.0,246.0,829.0,1649.0,615.0,110.0,50.0,80.0,150.0,43.0,4.0,19.0,1.0,0.0,PA
331,twilight_PA_37,49,128,0.10884353741496597,19,5.224489795918367,3,0.2893779046224236,4,2.3095238095238093,51.0,0.12154131287183376,1906884.0,2075520.0,323955.0,961515.0,52785.0,148185.0,239985.0,57915.0,8550.0,4860.0,135.0,96356.0,5088.0,10245.0,48341.0,29509.0,7353.0,6216.0,9277.0,6059.0,726.0,431.0,1426.0,2202.0,968.0,187.0,78.0,120.0,289.0,91.0,8.0,34.0,2.0,0.0,PA
332,twilight_PA_38,49,132,0.11224489795918367,26,5.387755102040817,3,0.3030709426627794,4,2.3137755102040822,58.0,0.11892401270680715,1906884.0,2140380.0,346860.0,970830.0,60030.0,170190.0,250470.0,72810.0,8505.0,6885.0,180.0,99288.0,5864.0,16850.0,55742.0,29883.0,12490.0,7476.0,11516.0,6393.0,739.0,726.0,1817.0,3732.0,1142.0,172.0,139.0,166.0,492.0,90.0,10.0,48.0,1.0,0.0,PA
333,twilight_PA_39,49,134,0.11394557823129252,25,5.469387755102041,3,0.2195984514351862,4,2.270408163265306,51.0,0.12195839791732425,1906884.0,2172810.0,356265.0,1028790.0,52785.0,176715.0,273330.0,65835.0,9630.0,5535.0,180.0,107126.0,5218.0,15966.0,60651.0,34281.0,10647.0,7228.0,10906.0,7275.0,899.0,571.0,1629.0,2858.0,1135.0,189.0,92.0,144.0,335.0,96.0,7.0,31.0,1.0,0.0,PA
